"acres"|"acquisitioncost"|"areaname"|"agency"
87.5264238329682|0|"10"|"OTHER PUBLIC"
296.295822563762|717939|"12"|"OTHER PUBLIC"
370.803682542681|0|"13"|"OTHER PUBLIC"
196.066524331612|0|"14"|"OTHER PUBLIC"
0.241490586621465|0|"15"|"OTHER PUBLIC"
27.0442362090296|0|"16"|"OTHER PUBLIC"
7.66531097468359|0|"17"|"OTHER PUBLIC"
1.97106652456631|0|"18"|"OTHER PUBLIC"
40.9329466610277|0|"19"|"OTHER PUBLIC"
186.705387521916|0|"20"|"OTHER PUBLIC"
7.68177269279933|0|"22"|"OTHER PUBLIC"
100.712491162753|2801000|"24"|"OTHER PUBLIC"
0.420850986118832|0|"26"|"OTHER PUBLIC"
18.9542561097716|0|"28"|"OTHER PUBLIC"
2.02949644755317|7600|"31"|"OTHER PUBLIC"
127.91561655087|0|"35"|"OTHER PUBLIC"
6.17298666142002|0|"39"|"OTHER PUBLIC"
3.89963715162126|2500|"40"|"OTHER PUBLIC"
9.19572845362535|25000|"41"|"OTHER PUBLIC"
2.72108527239864|0|"42"|"OTHER PUBLIC"
59.458472035915|0|"46"|"OTHER PUBLIC"
7.39938175933813|0|"01"|"PARKS"
255.815444418053|6708905.57|"02"|"PARKS"
10.8880867613773|72346.75|"03"|"PARKS"
2779.94879745733|841984.56|"04"|"PARKS"
1240.57284418145|29497233.23|"05"|"PARKS"
1174.87810784216|175122|"06"|"PARKS"
665.179358120133|2685633.88|"07"|"PARKS"
1337.56724946669|1583863|"09"|"PARKS"
1443.69163791501|56505212.74|"10"|"PARKS"
1032.9955322899|15247572.79|"12"|"PARKS"
2825.33539793196|7213855.03|"13"|"PARKS"
1810.61624377083|4676731.12|"14"|"PARKS"
52.2015619347636|125018.62|"15"|"PARKS"
11.7387526834041|5|"16"|"PARKS"
241.845774371269|1078071.89|"18"|"PARKS"
1138.96207281996|17430098.32|"19"|"PARKS"
462.614024933841|7494424.15|"20"|"PARKS"
25.4681337368267|100550|"22"|"PARKS"
28.9651736258462|68352|"23"|"PARKS"
1712.21378061137|30141022.91|"24"|"PARKS"
264.483044515804|9791380.16|"26"|"PARKS"
34.2117759830328|610020|"27"|"PARKS"
58.501286316073|310|"30"|"PARKS"
223.220673003792|4067405.81|"31"|"PARKS"
18.8238362256783|46772|"33"|"PARKS"
487.465482195263|17418296.12|"35"|"PARKS"
1157.22070107195|23773226.08|"39"|"PARKS"
1975.08790890124|19342847.61|"40"|"PARKS"
108.16635126707|3426236|"41"|"PARKS"
81.1879288717388|415504|"42"|"PARKS"
59.458472035915|0|"46"|"PARKS"
8.24375693143583|275000|"47"|"PARKS"
100.121444749808|5203928.15|"48"|"PARKS"
7431.467246212|0|"01"|"PROPOSED DFW"
16525.9147753302|0|"02"|"PROPOSED DFW"
4224.8843814663|0|"03"|"PROPOSED DFW"
42196.9671312144|0|"04"|"PROPOSED DFW"
34.6010853493132|0|"05"|"PROPOSED DFW"
48554.7446243418|0|"06"|"PROPOSED DFW"
627437.389611587|0|"07"|"PROPOSED DFW"
0.368768635273282|0|"08"|"PROPOSED DFW"
163391.67420636|0|"09"|"PROPOSED DFW"
61433.2441771545|0|"10"|"PROPOSED DFW"
695255.86226552|0|"12"|"PROPOSED DFW"
610995.260227739|0|"13"|"PROPOSED DFW"
597883.136186505|0|"14"|"PROPOSED DFW"
169132.567077206|0|"15"|"PROPOSED DFW"
28.0336828287984|0|"16"|"PROPOSED DFW"
10.5804586296337|0|"18"|"PROPOSED DFW"
30434.1963095123|0|"19"|"PROPOSED DFW"
150020.794654977|0|"20"|"PROPOSED DFW"
7271.58760455745|0|"21"|"PROPOSED DFW"
17031.8755893579|0|"22"|"PROPOSED DFW"
9.83365945108251|0|"23"|"PROPOSED DFW"
58.3053526432976|0|"24"|"PROPOSED DFW"
11.4747751393188|0|"26"|"PROPOSED DFW"
96.5685067247322|0|"28"|"PROPOSED DFW"
66.0991918341824|0|"31"|"PROPOSED DFW"
2587.28996090477|0|"32"|"PROPOSED DFW"
29289.9101393199|0|"35"|"PROPOSED DFW"
17331.7693314596|0|"38"|"PROPOSED DFW"
408217.719925765|0|"39"|"PROPOSED DFW"
33759.6213296482|0|"40"|"PROPOSED DFW"
173.980704813849|0|"42"|"PROPOSED DFW"
12752.5939341303|0|"44"|"PROPOSED DFW"
1.59629010317586|0|"45"|"PROPOSED DFW"
0.0417143786419429|0|"46"|"PROPOSED DFW"
1747.10996600774|0|"01"|"PROPOSED DNR"
16491.6627108024|0|"02"|"PROPOSED DNR"
102277.167026626|0|"05"|"PROPOSED DNR"
341997.509088779|0|"07"|"PROPOSED DNR"
246407.055526381|0|"09"|"PROPOSED DNR"
8.83768432943472|0|"10"|"PROPOSED DNR"
6201.95982576258|0|"11"|"PROPOSED DNR"
3.96117363448359|0|"12"|"PROPOSED DNR"
131.243461905649|0|"13"|"PROPOSED DNR"
0.381431064884658|0|"19"|"PROPOSED DNR"
35673.1683251058|0|"20"|"PROPOSED DNR"
0.0328608696534474|0|"21"|"PROPOSED DNR"
17037.0661033045|0|"22"|"PROPOSED DNR"
37809.4521248001|0|"23"|"PROPOSED DNR"
642237.191349334|0|"24"|"PROPOSED DNR"
12932.8158577533|0|"26"|"PROPOSED DNR"
7.29663941136024|0|"27"|"PROPOSED DNR"
96.5685067247322|0|"28"|"PROPOSED DNR"
5832.97445536476|0|"30"|"PROPOSED DNR"
56341.3327891247|0|"31"|"PROPOSED DNR"
2992.85076936644|0|"32"|"PROPOSED DNR"
7229.52731751305|0|"33"|"PROPOSED DNR"
17087.2013916772|0|"34"|"PROPOSED DNR"
188640.570374131|0|"35"|"PROPOSED DNR"
4919.64333310285|0|"36"|"PROPOSED DNR"
3531.51953799088|0|"37"|"PROPOSED DNR"
49849.7846331134|0|"39"|"PROPOSED DNR"
8361.81258515224|0|"41"|"PROPOSED DNR"
1921.50913541463|0|"43"|"PROPOSED DNR"
13403.9583835321|0|"45"|"PROPOSED DNR"
4366.70469817323|0|"46"|"PROPOSED DNR"
8247.14731893885|0|"47"|"PROPOSED DNR"
5880.34454794395|0|"48"|"PROPOSED DNR"
1747.10996600774|0|"01"|"PROPOSED PARKS"
98190.6769504361|0|"02"|"PROPOSED PARKS"
102277.167026626|0|"05"|"PROPOSED PARKS"
3.84221786785155|0|"10"|"PROPOSED PARKS"
6201.95982576258|0|"11"|"PROPOSED PARKS"
3.96117363448359|0|"12"|"PROPOSED PARKS"
72.1140222616982|0|"13"|"PROPOSED PARKS"
30.1785780320218|0|"14"|"PROPOSED PARKS"
69221.8804087368|0|"19"|"PROPOSED PARKS"
38.7912548046258|0|"20"|"PROPOSED PARKS"
94.8012578532013|0|"22"|"PROPOSED PARKS"
70.6616157308911|0|"23"|"PROPOSED PARKS"
502963.581470802|0|"24"|"PROPOSED PARKS"
8661.38332786792|0|"25"|"PROPOSED PARKS"
22730.8492388774|0|"26"|"PROPOSED PARKS"
6941.76444995489|0|"27"|"PROPOSED PARKS"
25305.0706558909|0|"28"|"PROPOSED PARKS"
5082.24348385586|0|"29"|"PROPOSED PARKS"
6194.20614060305|0|"30"|"PROPOSED PARKS"
119998.376509529|0|"31"|"PROPOSED PARKS"
